tmdb_id,title,release_date,revenue,popularity,vote_average,genre_ids,is_lgbt
1537866,다만 악에서 구하소서 파이널컷,2020-10-28,34000000,0.1665,0.0,[],0
628241,Ala Vaikunthapurramuloo,2020-01-12,34000000,1.4179,6.6,"[28, 35, 18, 10751]",0
514207,Invasion,2020-02-27,32104054,4.4356,6.861,"[878, 18, 28]",0
553604,Honest Thief,2020-09-03,31220247,5.514,6.5,"[53, 28, 80]",0
531219,Roald Dahl's The Witches,2020-10-26,29303571,7.9003,6.341,"[35, 14, 10751, 27]",0
385103,Scoob!,2020-07-08,28600000,5.2171,6.998,"[16, 35, 10751, 9648]",0
589754,The Last Warrior: Root of Evil,2020-12-24,27658331,2.0794,6.696,"[14, 12, 35]",0
526019,Like a Boss,2020-01-09,26900000,1.5614,6.226,[35],0
522241,The Courier,2020-01-24,26000000,3.0001,7.024,"[53, 36, 18]",0
556678,Emma.,2020-02-13,25200000,5.9445,7.012,"[35, 10749]",0
542224,Gretel & Hansel,2020-01-30,22304357,3.1899,6.008,"[27, 14, 9648]",0
580175,Another Round,2020-09-24,21700000,4.8385,7.633,"[35, 18]",0
662708,Pokémon the Movie: Secrets of the Jungle,2020-12-25,21097921,2.3089,7.1,"[16, 12, 10751, 14]",0
600354,The Father,2020-12-23,21029340,4.8981,8.1,[18],0
589049,The Photograph,2020-02-14,20690779,1.7467,6.307,"[18, 10749]",0
582014,Promising Young Woman,2020-12-13,20379604,8.5196,7.397,"[53, 80, 18]",0
533514,Violet Evergarden: The Movie,2020-09-18,20339624,3.0373,8.3,"[16, 18, 14, 10749]",0
555974,Brahms: The Boy II,2020-02-20,20311536,3.1842,5.875,"[27, 9648, 53]",0
390635,Fate/stay night: Heaven's Feel III. Spring Song,2020-08-15,20150000,2.7104,7.714,"[16, 10749, 14, 28, 18]",0
492611,The Turning,2020-01-23,19428166,1.8729,5.723,"[27, 53]",0
594669,Baaghi 3,2020-03-06,18473570,0.8828,6.3,"[28, 12, 53]",0
634521,The Promised Neverland,2020-12-18,17710977,1.5027,7.3,"[28, 14, 9648, 12, 53]",1
571265,Digimon Adventure: Last Evolution Kizuna,2020-02-21,17361009,5.9039,8.1,"[16, 28, 12, 14]",0
1494943,Super Vixens,2020-06-16,17000000,1.3289,0.0,[28],0
651881,Bye Bye Morons,2020-10-21,16955173,0.9123,7.174,"[35, 18]",0
585244,I Still Believe,2020-03-12,16069730,3.5382,7.574,"[10402, 18, 10749]",0
551804,Freaky,2020-11-12,15100000,3.9531,6.558,"[27, 35]",1
668742,Father There Is Only One 2,2020-07-29,14871307,1.0851,7.526,"[35, 10751]",0
529485,The Way Back,2020-03-05,14590514,1.9761,6.637,[18],0
614696,#Alive,2020-06-24,13416285,5.582,7.214,"[28, 27, 878]",0
571384,Come Play,2020-10-28,13182254,1.7591,6.398,"[27, 9648]",0
585257,Fire,2020-12-24,12916151,1.0227,7.963,"[28, 18]",0
581032,News of the World,2020-12-25,12700000,2.6585,6.9,"[18, 37, 12]",0
644712,Street Dancer 3D,2020-01-24,12589965,0.5645,6.7,[18],0
606906,Steel Rain 2: Summit,2020-07-29,12329960,1.5535,7.0,"[28, 53, 10752]",0
635199,Howling Village,2020-02-07,12175665,1.4708,5.868,"[27, 9648]",0
665358,Uriyadi,2020-01-17,11327287,0.1654,6.0,"[35, 53]",0
661043,Malang,2020-02-06,11136444,0.8622,7.0,"[10749, 28, 12, 80, 53]",0
661416,UFC 246: McGregor vs. Cowboy,2020-01-18,11087629,0.1808,7.0,[],0
613377,30 Days Max,2020-10-14,11020901,1.476,5.5,"[35, 28]",0
731249,Crayon Shin-chan: Crash! Scribble Kingdom and Almost Four Heroes,2020-09-11,11000000,1.2194,7.4,"[16, 35, 10751, 28, 12, 14]",0
587562,Two by Two: Overboard!,2020-09-24,10885076,1.5112,7.6,"[16, 12, 35, 10751]",0
702525,Bigfoot Family,2020-07-23,10855626,2.3219,7.1,"[16, 12, 10751]",0
575089,One Second,2020-11-27,10791301,1.2692,7.284,"[18, 36]",0
566927,Impractical Jokers: The Movie,2020-02-21,10700000,1.4323,6.564,[35],0
514847,The Hunt,2020-03-11,10550350,10.333,6.634,"[28, 53, 27]",1
605193,Honest Candidate,2020-02-12,10468890,0.6939,6.235,[35],0
653910,Nightlife,2020-02-13,10349294,0.6623,6.136,"[35, 10749]",0
592834,My Spy,2020-01-09,10200000,7.7098,6.868,"[10751, 28, 35]",0
673680,Kabaddi Kabaddi Kabaddi,2020-02-17,10158380,0.0657,0.0,"[35, 18, 10749]",0
972402,Lost Generation,2020-11-12,10000000,0.803,5.0,"[10752, 18, 36]",0
550738,Spycies,2020-01-11,10000000,4.8856,7.358,"[16, 35, 28, 12, 10751]",0
520946,100% Wolf,2020-06-26,9750139,3.0841,6.1,"[16, 10751, 14, 12]",0
640344,Me Against You: Mr. S's Vendetta,2020-01-17,9500000,0.2943,8.05,"[10751, 14]",0
430155,Coma,2020-01-01,9500000,2.3497,6.396,"[878, 12, 28]",0
664413,365 Days,2020-02-07,9458590,5.8218,7.006,"[10749, 18]",0
599335,Okay! Madam,2020-08-12,9341543,1.024,7.1,"[35, 28]",0
605735,10 Days with Dad,2020-02-19,9305412,0.4587,5.962,"[10751, 35]",0
830704,Antarctica,2020-10-08,9013287,0.773,6.3,[99],0
730647,Break the Silence: The Movie,2020-09-10,8954945,0.5448,9.048,"[10402, 99]",0
671047,Les Blagues de Toto,2020-08-05,8859185,0.427,4.833,[35],0
521034,The Secret Garden,2020-07-08,8721243,3.7384,6.338,"[10751, 14, 18]",0
664593,Sisters-In-Law,2020-01-31,8613864,5.6643,5.8,[35],0
576987,(UN)Ideal Man,2020-01-16,8613317,0.5256,5.2,"[35, 878, 10749]",0
575718,Secret Zoo,2020-01-15,8300000,1.2245,6.213,"[35, 18]",0
596161,Let Him Go,2020-11-05,7997460,2.3201,6.815,"[53, 80, 37]",0
619083,AI Amok,2020-01-31,7932191,1.0084,7.1,[878],0
679694,Smack Dab Kakha,2020-11-12,7758221,0.2637,4.318,[35],0
609242,The Heist of the Century,2020-01-16,7627100,2.7716,7.734,"[35, 53, 80]",0
560391,Downhill,2020-02-06,7547254,2.0381,5.241,"[18, 35]",0
606954,I Hate Summer,2020-01-30,7500000,1.7835,7.061,[35],0
563067,Fukushima 50,2020-03-06,7494243,1.6865,6.487,"[36, 18, 28]",0
661804,De Gaulle,2020-03-04,7142214,0.7591,6.063,"[36, 18]",0
576920,Silver Skates,2020-12-10,7099734,2.0076,7.5,"[10749, 12, 18, 10751]",0
627290,Antebellum,2020-09-02,7060384,2.3067,6.252,[27],0
523366,Dragon Rider,2020-10-13,7000000,2.3815,7.015,"[16, 10751, 12, 14]",0
699361,Blood Moon Party,2020-10-23,6825982,0.2076,7.167,"[35, 18, 53]",0
642657,Milea,2020-02-13,6782253,0.6529,6.2,"[18, 10749]",0
642700,Pigs 3,2020-01-17,6725146,0.3788,6.548,"[28, 80]",0
616180,Jim Button and the Wild 13,2020-10-01,6700000,1.3921,5.902,"[12, 10751, 14]",0
633172,Lindenberg! Mach dein Ding,2020-01-16,6404964,0.6454,6.37,"[10402, 18, 99]",0
501979,Bill & Ted Face the Music,2020-08-27,6274027,5.236,5.898,"[35, 878, 12, 10402]",0
592717,Hotel Belgrade,2020-03-05,6237973,0.5504,6.593,"[35, 10749]",0
466622,The Rhythm Section,2020-01-31,5989583,2.2539,5.505,"[28, 53]",0
571648,Beasts Clawing at Straws,2020-02-19,5707415,1.7598,7.091,"[9648, 53, 80, 18]",0
415311,The Neighbor,2020-05-26,5500000,1.1783,4.9,"[53, 18]",0
575463,Mama Weed,2020-09-09,5460628,0.9343,5.841,"[80, 18, 35]",0
668435,Thappad,2020-02-27,5306068,0.5444,7.0,[18],0
659943,Poly,2020-06-10,5236154,5.6433,5.987,"[10751, 12]",0
546121,Run,2020-11-20,5184368,4.1824,7.228,"[53, 27, 18]",0
665488,Divorce Club,2020-07-14,5127426,6.6475,5.728,[35],0
639564,The Kangaroo Chronicles,2020-03-05,5081127,1.1589,5.693,[35],0
573730,Made in Abyss: Dawn of the Deep Soul,2020-01-17,4971635,3.3683,7.777,"[16, 12, 14, 9648]",1
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,4810790,6.5767,7.414,"[10751, 35, 12, 16]",0
516632,The Empty Man,2020-10-22,4796993,3.2551,6.177,"[27, 9648]",0
602291,Intruder,2020-06-04,4751103,1.1967,6.674,"[9648, 53]",0
572197,Mr. Zoo: The Missing VIP,2020-01-22,4354691,1.0856,6.9,"[35, 28, 14]",0
587496,The Rental,2020-07-23,4311042,1.9944,5.6,"[27, 53]",0
726739,Cats & Dogs 3: Paws Unite,2020-09-15,4200000,2.5343,6.3,"[10751, 35, 28]",0
659994,Rams,2020-10-15,4155492,0.805,6.295,"[18, 35]",0
659731,Varane Avashyamund,2020-02-07,4139731,0.71,6.625,"[35, 10751, 10749]",0
680956,Chal Mera Putt 2,2020-03-13,4095000,0.8845,7.7,"[35, 18]",0
581577,Persian Lessons,2020-04-17,3825668,2.6396,7.545,"[10752, 18]",0
670497,Yakari: A Spectacular Journey,2020-08-12,3790930,1.5128,6.0,"[16, 10751, 12]",0
532323,SHIROBAKO the Movie,2020-02-29,3780000,1.557,6.9,"[16, 35, 18]",0
657811,Lassie Come Home,2020-02-20,3700000,1.4353,6.481,"[12, 10751]",0
640923,Kidz,2020-01-23,3700000,3.2434,5.95,[35],0
637202,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot 1 Wandering; Agateram,2020-12-05,3607899,1.7236,7.1,"[16, 28, 12, 36, 18, 14]",0
659959,Summer of 85,2020-07-14,3600000,1.9218,7.41,"[10749, 18]",1
606625,Follow Me,2020-07-03,3551439,5.9848,6.236,"[27, 53]",0
480857,Radioactive,2020-03-11,3507755,2.5323,6.576,"[18, 10749, 36]",0
630220,18 Presents,2020-01-02,3486375,0.8322,7.405,"[18, 10751]",0
642208,Supernova,2020-11-20,3415787,5.7085,6.9,"[10749, 18]",1
606149,Captain Sabertooth and the Magical Diamond,2020-02-13,3404229,1.1226,7.1,"[16, 10751]",0
442065,The Last Full Measure,2020-01-23,3364426,1.71,7.3,"[18, 28, 10752]",0
652962,Half Brothers,2020-12-04,3274339,0.9614,7.266,"[35, 18]",0
539181,Relic,2020-07-03,3238539,4.743,6.1,"[27, 9648]",0
550231,The Secret: Dare to Dream,2020-04-16,3215636,2.5341,7.27,"[18, 10749]",0
523781,Words on Bathroom Walls,2020-08-21,3151849,2.2432,7.8,"[18, 10749]",0
623926,The Wedding Unplanner,2020-02-14,3069303,0.6752,6.525,"[35, 10749]",0
712150,The Speech,2020-09-01,3044720,3.7829,6.3,[35],0
539885,Ava,2020-07-02,2987741,4.1547,5.825,"[28, 53, 80]",0
601297,My Cousin,2020-09-30,2982559,0.5561,5.463,[35],0
659991,Made in Italy,2020-07-09,2915266,1.6893,5.981,"[35, 18]",0
779863,Louis Tomlinson: Live from London,2020-12-12,2800000,0.1899,7.8,[10402],0
674349,Vendors' Meeting,2020-02-20,2723347,1.9181,4.9,[35],0
474764,The Lodge,2020-01-16,2679585,2.271,6.1,"[27, 18, 9648, 53]",0
658181,The Eyes,2020-01-17,2642944,0.2656,0.0,"[35, 27]",0
632885,May the Devil Take You Too,2020-02-27,2600000,0.9138,6.877,"[27, 9648, 53]",0
663209,Zero Zone,2020-01-10,2536753,0.8661,8.5,"[28, 18]",0
647745,The Morning After,2020-08-19,2513010,5.1112,5.6,[35],0
502425,Escape from Pretoria,2020-03-06,2431995,2.3059,7.2,"[18, 36, 53]",0
717637,"God, You’re Such a Prick",2020-10-01,2430000,0.7361,6.3,"[10749, 18, 35]",0
670266,Tremors: Shrieker Island,2020-10-20,2399882,2.1412,6.078,"[28, 27]",0
606876,Rifkin’s Festival,2020-10-01,2319180,1.6758,6.12,"[35, 10749]",0
590995,The Craft: Legacy,2020-10-28,2300000,2.1881,6.101,"[27, 18, 14]",0
587311,Calamity,2020-10-14,2239791,0.8367,7.2,"[35, 16, 10751, 12, 37]",0
579583,The King of Staten Island,2020-07-22,2200000,2.2965,7.004,"[35, 18]",0
664177,DNA,2020-12-10,2156377,0.8874,5.948,[18],0
531876,The Outpost,2020-06-24,2133452,3.7701,6.902,"[10752, 18, 36, 28]",0
738231,The ABCs of Love,2020-10-07,2033629,0.4649,6.3,[35],0
1079073,Mochi,2020-07-04,2000000,0.0628,5.667,"[18, 99]",0
632322,All My Life,2020-10-23,2000000,1.7808,7.772,"[10749, 18]",0
621707,The Vigil,2020-07-01,1868659,1.5911,5.844,"[27, 9648]",0
660330,Night Shift,2020-05-21,1844043,0.7163,5.2,[18],0
575446,New Order,2020-10-22,1825491,0.8703,6.397,"[18, 53]",0
671041,The Fantastic Journey of Margot & Marguerite,2020-07-14,1822472,0.3154,6.25,[35],0
587792,Palm Springs,2020-07-10,1818417,8.7428,7.332,"[35, 10749, 878]",0
743439,PAW Patrol: Jet to the Rescue,2020-09-10,1792816,1.2618,7.1,"[16, 10751]",0
527400,Come Away,2020-11-12,1746860,2.2164,5.8,"[14, 12]",0
602301,Josée,2020-12-10,1709980,0.9851,7.148,"[10749, 18]",0
736808,Chervonyi. No Front Line,2020-08-01,1700000,0.047,0.0,[18],0
552269,Joe Bell,2020-09-14,1700000,2.0686,6.523,[18],1
589972,Little Vampire,2020-10-21,1680146,0.5675,6.9,"[16, 10751, 14]",0
602211,Fatman,2020-10-19,1651413,2.1217,5.581,"[28, 14, 35]",0
575776,Saint Maud,2020-10-09,1640866,2.1551,6.563,"[27, 9648, 53]",0
560008,Minamata,2020-03-13,1623809,1.4922,6.949,"[18, 36]",0
592279,Kalashnikov AK-47,2020-02-20,1593464,2.2956,7.391,"[10752, 36, 18]",0
492008,The Swordsman,2020-09-23,1516150,1.6974,7.496,"[28, 18, 36]",0
753114,DeMarcus Cousins Presents Boogie's Comedy Slam,2020-07-20,1500000,0.2778,7.3,[35],0
728552,Side Effect,2020-11-05,1500000,0.5878,5.823,"[27, 53]",0
619914,Twigson and the Sea Monster,2020-07-03,1496735,0.2653,4.1,[10751],0
694741,Third Year Debut: The Documentary of Hinatazaka46,2020-08-07,1430103,0.3377,5.5,[99],0
520172,Happiest Season,2020-11-26,1401954,2.478,7.1,"[10749, 35]",1
451184,Wasp Network,2020-01-29,1400000,2.3569,6.04,"[18, 36, 53]",0
575088,Baba Yaga: Terror of the Dark Forest,2020-02-27,1398488,2.3006,6.359,[27],0
568467,Ammonite,2020-11-13,1396905,2.7562,6.921,"[10749, 18]",1
629210,Max und die wilde 7,2020-08-06,1369679,0.4879,5.333,"[10751, 12, 80]",0
619918,Ella Bella Bingo,2020-01-24,1339784,4.2714,6.6,"[16, 10751]",0
627463,The Assistant,2020-01-31,1338881,2.1764,6.31,[18],0
618214,The Perfect Candidate,2020-03-06,1338195,0.7372,6.7,[18],0
590854,The Hater,2020-03-06,1325591,0.6216,6.913,"[18, 53]",0
441130,Wolfwalkers,2020-10-26,1310720,8.6303,8.19,"[16, 10751, 12, 14]",0
678391,HIT: The First Case,2020-02-27,1300000,0.5916,6.578,"[80, 53, 28]",0
729483,Secret × Heroine Phantomirage! ~We've Become a Movie~,2020-07-23,1247791,4.3858,5.5,"[10751, 35, 14, 28]",0
513584,Think Like a Dog,2020-08-06,1239498,1.9671,6.659,"[10751, 35, 18]",0
676871,Adisu Sew (አዲሱ ሰው),2020-08-12,1200000,0.0311,0.0,[],0
659764,Love Likes Coincidences 2,2020-01-31,1200000,0.3549,6.9,"[10749, 18]",0
545237,The Nest,2020-05-08,1200000,1.9534,6.095,[18],0
692233,True to the Game 2,2020-11-06,1181823,0.4002,6.4,"[53, 18]",0
669665,Our Father,2020-09-24,1173740,0.3721,6.616,[18],0
590223,Love and Monsters,2020-10-16,1122066,4.917,7.274,"[35, 12, 878]",0
522444,Black Water: Abyss,2020-07-09,1117982,2.7341,5.181,"[27, 28, 12]",0
567965,Misbehaviour,2020-03-12,1073290,4.5018,6.377,"[18, 36, 35]",0
601844,Becky,2020-07-23,1045873,2.2417,6.305,"[53, 27, 28]",1
653606,The Last Shift,2020-09-25,1035128,1.6224,5.663,"[35, 18]",0
548473,Color Out of Space,2020-01-24,1023510,3.2968,6.062,"[27, 878, 9648, 53]",0
549294,Synchronic,2020-10-23,1019041,5.7691,6.334,"[27, 878, 53]",0
714648,Zindagi Jhand Hai,2020-04-15,1001034,0.3792,6.4,"[10749, 53]",0
721625,Songbird,2020-12-10,1000000,5.6775,6.175,"[878, 53]",0
575417,On the Rocks,2020-10-02,992103,2.0295,6.087,"[18, 35, 10749]",0
522098,Babyteeth,2020-06-15,989310,5.2585,6.877,"[18, 35, 10749]",0
644831,Blithe Spirit,2020-11-10,964832,1.6672,5.721,"[35, 14, 10749]",0
689652,The Perfect Date,2020-01-03,947455,2.3406,5.7,"[35, 10749]",0
531499,The Tax Collector,2020-08-07,942666,3.5139,5.634,"[28, 80, 18]",0
683510,Riverdance 25th Anniversary Show,2020-03-03,932063,0.2187,7.3,[10402],0
632632,Given,2020-08-22,930363,2.2659,8.255,"[16, 18, 10402, 10749]",1
602654,Horizon Line,2020-10-29,916042,4.3203,5.539,"[53, 12, 28]",0
435615,Possessor,2020-10-02,911000,3.908,6.389,"[27, 53, 878]",1
1288238,Adults Only! - Cam Girl Millionaires,2020-05-06,900000,0.1033,0.0,"[99, 10770]",0
429422,Capone,2020-06-26,858281,5.3809,5.02,"[80, 18]",0
457335,Guns Akimbo,2020-02-27,835102,2.9057,6.441,"[28, 35, 80, 53]",0
541305,Kajillionaire,2020-09-25,829900,2.48,6.28,"[80, 18, 35]",1
746817,The Call,2020-10-23,791762,0.926,5.461,"[27, 53]",0
579824,Space Dogs: Tropical Adventure,2020-09-24,776034,1.0183,5.8,"[16, 10751]",0
684684,Shortcut,2020-09-25,769563,3.7675,5.291,"[27, 12, 14]",0
718840,A Nice Girl Like You,2020-07-18,769234,1.4751,5.852,"[35, 10749]",0
655431,Psycho-Pass 3: First Inspector,2020-03-27,757096,1.8353,7.6,"[878, 28, 80, 16]",0
680593,The Dark and the Wicked,2020-04-16,736153,1.9407,6.178,[27],0
747747,Asih 2,2020-12-24,717959,0.3456,7.0,"[27, 9648, 53]",0
711660,Pojaman The Legacy,2020-06-03,715320,0.3516,0.0,[35],0
531900,Block Z,2020-01-29,709452,0.2502,6.9,"[28, 27, 53]",0
697437,Patterns of Evidence: The Red Sea Miracle,2020-02-18,696191,0.0892,10.0,"[99, 36]",0
523371,Inmate Zero,2020-02-28,695501,0.6779,6.303,[27],0
582885,Cuties,2020-08-19,692459,1.4251,5.1,[18],0
665090,Comidark Films 2: Insane,2020-01-17,680418,0.4106,6.318,"[18, 35]",0
665089,Comidark Films 2: The Pawn,2020-01-17,680418,0.3456,5.333,"[18, 35]",0
663870,Riders of Justice,2020-11-19,679505,3.3624,7.276,"[28, 35, 18, 53]",0
672125,Love Mocktail,2020-01-31,665258,1.1706,6.4,"[10749, 18]",0
627661,Cranston Academy: Monster Zone,2020-04-29,641308,0.9557,6.042,"[16, 12, 878, 14, 27]",0
619592,Force of Nature,2020-07-02,638221,2.5452,5.165,"[28, 12, 80, 53]",0
615115,The Secrets We Keep,2020-09-16,615233,1.0577,5.955,"[53, 36, 18]",0
579828,Superdeep,2020-11-04,596370,3.5282,5.948,"[27, 878, 53]",0
681509,My Heart Goes Boom!,2020-10-02,580759,0.7807,6.2,[35],0
521531,Followed,2020-06-19,548608,0.9028,5.973,"[27, 9648, 53]",0
676859,Tell Me When,2020-12-25,539584,0.5084,6.6,"[18, 10749]",0
520765,Go!,2020-01-16,520191,1.0006,6.822,[10751],0
502033,Sound of Metal,2020-11-20,516520,5.8487,7.698,"[18, 10402]",0
673748,Trash: La Leggenda Della Piramide Magica,2020-10-16,513214,0.6087,6.3,"[12, 16, 35, 10751]",0
523977,Summerland,2020-07-24,504296,2.0988,7.5,"[18, 10749]",0
621151,Spell,2020-10-30,500104,2.021,6.483,"[53, 27, 14]",0
692000,Sudakshinar Saree,2020-01-17,500000,3.2838,0.0,"[18, 10751, 99]",0
651610,Pixie,2020-10-16,479317,1.4027,5.8,"[35, 80, 53]",0
517412,Tesla,2020-08-14,459051,5.8347,5.815,"[36, 18]",0
491926,Resistance,2020-03-27,449753,2.031,6.949,"[10752, 36, 18]",0
723072,Host,2020-12-04,443807,3.0987,6.472,[27],0
726208,Don't Listen,2020-07-24,443458,1.6512,6.48,"[18, 27, 53]",0
994948,Kombars,2020-01-01,440000,0.0734,0.0,[35],0
470610,Endless,2020-04-09,439418,3.7594,6.7,"[10749, 18, 14]",0
684139,Behind You,2020-07-30,438694,0.71,4.667,[27],0
595671,Never Rarely Sometimes Always,2020-03-13,407807,1.0387,7.134,[18],0
653756,The Mole Agent,2020-12-11,401983,1.0366,7.796,[99],0
695187,Mio's Cookbook,2020-10-16,399142,0.7246,8.063,[18],0
664297,She Dies Tomorrow,2020-07-31,398663,1.0247,5.1,[18],0
613096,"I Love You, Stupid",2020-01-24,396640,0.5503,6.379,[35],0
531033,I Am Woman,2020-08-28,385000,0.7869,6.2,"[18, 10402]",1
639247,Dreamkatcher,2020-06-24,375836,4.0733,5.1,"[27, 53]",0
743888,Lockdown all'italiana,2020-10-15,372000,0.3552,3.618,[35],0
720755,The Kid Detective,2020-10-16,367908,1.9472,6.624,"[35, 18, 9648]",0
728123,I Am Greta,2020-10-16,360133,6.3468,5.88,[99],0
594718,Sputnik,2020-07-24,354023,2.636,6.531,"[878, 18, 27]",0
609031,My Thoughts Are Silent,2020-01-02,351500,0.3864,7.604,"[35, 18]",0
735005,André and His Olive Tree,2020-08-21,350544,0.3309,3.5,[99],0
608195,Ghosts of War,2020-07-03,345289,2.5217,6.252,"[27, 53, 10752, 878]",0
688258,Occupation: Rainfall,2020-10-30,343414,1.3375,6.19,"[878, 28]",0
662716,"Infernal Guidon, or Cossack Christmas",2020-01-01,342857,0.5036,6.2,"[12, 14, 35, 10751]",0
599377,Lux Æterna,2020-09-23,323829,3.5337,6.1,"[18, 27]",0
737568,The Doorman,2020-10-01,307873,2.6884,5.762,"[28, 53]",0
634649,Spider-Man: No Way Home,2021-12-15,1921847111,35.6277,7.932,"[28, 12, 878]",0
779029,The Battle at Lake Changjin,2021-09-30,902540935,2.6457,6.2,"[18, 10752]",0
758891,"Hi, Mom",2021-02-12,822049668,1.9928,7.027,"[18, 35, 14]",0
370172,No Time to Die,2021-09-29,774153024,14.0215,7.347,"[28, 53, 12]",1
385128,F9,2021-05-19,726229501,7.7346,7.019,"[28, 12, 80]",0
602666,Detective Chinatown 3,2021-02-12,686257563,1.8818,5.656,"[28, 35, 9648]",0
580489,Venom: Let There Be Carnage,2021-09-30,506863592,11.1129,6.752,"[878, 28, 12]",0
399566,Godzilla vs. Kong,2021-03-24,470116094,9.602,7.545,"[28, 878, 12]",0
566525,Shang-Chi and the Legend of the Ten Rings,2021-09-01,432243292,15.3408,7.497,"[28, 12, 14]",0
438631,Dune,2021-09-15,410668500,25.4717,7.777,"[878, 12]",0
438695,Sing 2,2021-12-01,408402685,8.5862,7.836,"[10751, 35, 10402, 16]",0
524434,Eternals,2021-11-03,402064899,12.517,6.78,"[878, 28, 12]",1
497698,Black Widow,2021-07-07,379751131,15.4882,7.175,"[28, 12, 878]",0
550988,Free Guy,2021-08-11,331526598,14.86,7.456,"[35, 12, 878]",0
520763,A Quiet Place Part II,2021-05-21,297372261,10.3831,7.442,"[878, 53, 27]",0
568124,Encanto,2021-10-13,261292688,14.9414,7.573,"[16, 35, 10751, 14]",0
337404,Cruella,2021-05-26,233503234,12.4522,7.976,"[35, 80, 12]",0
451048,Jungle Cruise,2021-07-28,220889446,8.2853,7.306,"[14, 12, 10751, 28, 35]",0
423108,The Conjuring: The Devil Made Me Do It,2021-05-25,206444123,10.5735,7.366,"[27, 9648, 53]",0
513692,Raging Fire,2021-07-28,205000000,2.5363,7.0,"[28, 80, 53, 12, 9648]",0
425909,Ghostbusters: Afterlife,2021-11-18,204445747,10.5952,7.327,"[14, 35, 12, 878]",0
810693,Jujutsu Kaisen 0,2021-12-24,195870885,8.7984,8.118,"[16, 28, 14]",0
503736,Army of the Dead,2021-05-14,190700000,7.7438,6.22,"[80, 28, 27]",0
848880,Chinese Doctors,2021-07-09,176619381,1.0085,5.85,[18],0
639557,Cliff Walkers,2021-04-30,172919448,1.9181,6.8,"[53, 80, 36, 18]",0
436969,The Suicide Squad,2021-07-28,168717425,17.2096,7.47,"[28, 35, 12]",1
379686,Space Jam: A New Legacy,2021-07-08,163692228,6.1601,6.653,"[10751, 35, 12, 16, 878]",0
624860,The Matrix Resurrections,2021-12-16,156497322,10.241,6.347,"[878, 28, 12]",0
644495,House of Gucci,2021-11-24,153235995,4.5815,6.57,"[18, 80, 36]",0
522478,Peter Rabbit 2: The Runaway,2021-03-25,153000000,6.4702,7.0,"[10751, 35, 12]",0
611698,A Writer's Odyssey,2021-02-12,150123320,3.4811,7.058,"[14, 28, 12, 18]",0
459151,The Boss Baby: Family Business,2021-07-01,146745280,8.1802,7.338,"[16, 35, 12, 10751]",0
675445,PAW Patrol: The Movie,2021-08-09,144327371,6.5017,7.3,"[10751, 35, 12, 16]",0
587807,Tom & Jerry,2021-02-10,136536687,6.2906,6.737,"[35, 10751, 16]",0
610253,Halloween Kills,2021-10-14,133423964,4.5671,6.426,"[27, 53]",0
895435,Be Somebody,2021-11-11,132326332,0.7757,7.404,"[35, 9648, 18]",0
527774,Raya and the Last Dragon,2021-03-03,130423032,11.1459,7.804,"[16, 10751, 14, 28, 12]",0
476669,The King's Man,2021-12-22,125897478,7.87,6.7,"[28, 12, 53]",0
639721,The Addams Family 2,2021-10-01,119815153,4.5521,6.94,"[16, 10751, 35, 14, 12]",0
